6|4|2|0|0|0|0|0|0|0|0|0|0|0
0|6|4|0|0|0|0|0|0|0|0|0|0|0
0|6|4|0|0|0|0|0|0|0|0|0|0|0
0|6|5|4|2|0|0|0|0|0|0|0|0|0
0|6|5|4|2|0|0|0|0|0|0|0|0|0
0|6|5|4|2|0|0|0|0|0|0|0|0|0
0|6|5|4|2|0|0|0|0|0|0|0|0|0
0|6|5|4|2|0|0|0|0|0|0|0|0|0
0|0|4|5|6|0|0|0|0|0|0|0|0|0
0|0|4|5|6|0|0|0|0|0|0|0|0|0
0|0|4|5|6|0|0|0|0|0|0|0|0|0
0|0|4|5|6|0|0|0|0|0|0|0|0|0
0|0|4|5|6|0|0|0|0|0|0|0|0|0
0|0|4|5|6|0|0|0|0|0|0|0|0|0
0|0|4|5|6|0|0|0|0|0|0|0|0|0
0|0|4|5|6|0|0|0|0|0|0|0|0|0
0|0|0|8|6|4|0|0|0|0|0|0|0|0
0|0|0|8|6|4|0|0|0|0|0|0|0|0
0|0|0|8|6|4|0|0|0|0|0|0|0|0
0|0|0|8|6|4|0|0|0|0|0|0|0|0
0|0|0|8|6|4|0|0|0|0|0|0|0|0
0|0|0|8|6|4|0|0|0|0|0|0|0|0
0|0|0|8|6|4|0|0|0|0|0|0|0|0
0|0|0|8|6|4|0|0|0|0|0|0|0|0
0|0|0|8|6|4|0|0|0|0|0|0|0|0
0|0|0|8|6|4|0|0|0|0|0|0|0|0
0|0|0|8|6|4|0|0|0|0|0|0|0|0
0|0|0|8|6|4|0|0|0|0|0|0|0|0
0|0|0|8|6|4|0|0|0|0|0|0|0|0
0|0|0|8|6|4|0|0|0|0|0|0|0|0
0|0|0|8|6|4|0|0|0|0|0|0|0|0
0|0|0|4|5|6|0|0|0|0|0|0|0|0
0|0|0|4|5|6|0|0|0|0|0|0|0|0
0|0|0|4|5|6|0|0|0|0|0|0|0|0
0|0|0|4|5|6|0|0|0|0|0|0|0|0
0|0|0|4|5|6|0|0|0|0|0|0|0|0
0|0|0|4|5|6|0|0|0|0|0|0|0|0
0|0|0|4|5|6|0|0|0|0|0|0|0|0
0|0|0|4|5|6|0|0|0|0|0|0|0|0
0|0|0|4|5|6|0|0|0|0|0|0|0|0
0|0|0|4|5|6|0|0|0|0|0|0|0|0
0|0|0|4|5|6|0|0|0|0|0|0|0|0
0|0|0|4|5|6|0|0|0|0|0|0|0|0
0|0|0|4|5|6|0|0|0|0|0|0|0|0
0|0|0|4|5|6|0|0|0|0|0|0|0|0
0|0|0|4|5|6|0|0|0|0|0|0|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|4|4|4|6|6|6|8|0|0
0|0|0|0|0|0|0|0|0|0|4|5|6|5
